new_industry_code,company_id,detailed_industry_name
138,333670,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,665917,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,580323,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,216848,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,471820,"Trusts, funds and other financial vehicles"
138,331423,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,487108,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,263042,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,217358,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,332656,Other credit granting
138,238182,"Trusts, funds and other financial vehicles"
138,332297,"Trusts, funds and other financial vehicles"
138,498386,"Trusts, funds and other financial vehicles"
138,615900,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,472251,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,421132,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,630161,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,331672,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,331656,"Trusts, funds and other financial vehicles"
138,331645,"Trusts, funds and other financial vehicles"
138,331610,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,453812,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,165098,"Other financial service activities, except insurance and pension funding activities"
138,511937,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,600342,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,330941,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,307681,"Trusts, funds and other financial vehicles"
138,330667,"Trusts, funds and other financial vehicles"
138,395629,"Trusts, funds and other financial vehicles"
138,106076,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,487292,"Trusts, funds and other financial vehicles"
138,281136,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,638539,"Trusts, funds and other financial vehicles"
138,479306,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,570430,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,497707,"Trusts, funds and other financial vehicles"
138,480771,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,277286,"Trusts, funds and other financial vehicles"
138,513303,Other credit granting
138,477802,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,235772,"Other financial service activities, except insurance and pension funding activities"
138,128333,"Trusts, funds and other financial vehicles"
138,128346,"Trusts, funds and other financial vehicles"
138,269941,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,330983,"Other financial service activities, except insurance and pension funding activities, n.e.c."
138,524385,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,518013,"Trusts, funds and other financial vehicles"
138,220682,"Trusts, funds and other financial vehicles"
138,570745,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
138,182705,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses"
